,ID,RA,Dec,Ebv,Gal_Long,Gal_Lat,Ecl_Long,Ecl_Lat,Entry
5452,5453,76.40816,47.0,1.0,160.65329,3.61881,79.89879,24.0373,5452
8574,8575,299.38144,36.0,1.0,71.92974,3.62698,313.8559,55.05713,8574
6206,6207,79.53488,44.0,1.0,164.37526,3.62758,81.96865,20.85291,6206
9289,9290,88.50498,33.0,1.0,177.43238,3.62908,88.73428,9.56751,9289
18174,18175,282.35294,7.0,1.0,38.94017,3.63383,284.16207,29.8339,18174
10384,10385,295.17685,30.0,1.0,64.95819,3.64475,305.29939,50.40065,10384
26889,26890,116.84211,-18.0,1.0,235.30142,3.64727,123.23093,-38.39254,26889
30640,30641,261.40127,-29.0,1.0,357.58373,3.65171,262.44183,-5.7857,30640
19964,19965,279.77716,2.0,1.0,33.30835,3.65449,280.79296,25.07351,19964
5859,5860,308.16,46.0,1.0,83.93287,3.65758,333.38575,61.31619,5859
25503,25504,114.49857,-14.0,1.0,230.70163,3.66403,119.41387,-34.9707,25503
6999,7000,82.36162,41.0,1.0,168.0348,3.66643,83.96061,17.72137,6999
19247,19248,280.77994,4.0,1.0,35.54955,3.67081,282.07974,26.9882,19247
28908,28909,120.73171,-24.0,1.0,242.32771,3.67255,129.89002,-43.27537,28908
20510,20511,107.0,0.0,1.0,214.82254,3.68435,108.43572,-22.35791,20510
4512,4513,71.68142,51.0,1.0,155.58448,3.69292,77.01356,28.38481,4512
22308,22309,109.60894,-5.0,1.0,220.47245,3.69579,112.03428,-26.9516,22308
17284,17285,102.42254,9.0,1.0,204.71286,3.7055,102.64902,-13.89567,17284
27231,27232,117.52941,-19.0,1.0,236.49603,3.70713,124.34356,-39.21287,27231
29236,29237,121.47239,-25.0,1.0,243.5355,3.71186,131.17597,-44.04264,29236
3198,3199,325.89474,58.0,1.0,100.09232,3.71759,8.39009,63.67616,3198
23382,23383,111.23596,-8.0,1.0,223.88723,3.72273,114.38512,-29.65898,23382
9898,9899,90.0,31.0,1.0,179.80301,3.73055,90.00574,7.56086,9898
7439,7440,302.4,40.0,1.0,76.59126,3.73068,320.54395,57.89275,7439
25852,25853,115.1585,-15.0,1.0,231.88879,3.73275,120.43243,-35.81848,25852
10074,10075,295.71429,31.0,1.0,66.05886,3.73404,306.43319,51.23819,10074
22831,22832,275.53073,-6.0,1.0,24.23551,3.74085,275.75668,17.32858,22831
27571,27572,118.22485,-20.0,1.0,237.69294,3.76393,125.48295,-40.02489,27571
12126,12127,94.39024,24.0,1.0,187.82818,3.76828,94.01603,0.62182,12126
5699,5700,77.76,46.0,1.0,162.01364,3.77028,80.80291,22.95174,5699
14827,14828,98.84393,16.0,1.0,196.8741,3.77148,98.57219,-7.1767,14827
15354,15355,286.34006,15.0,1.0,47.86225,3.77434,289.9721,37.31336,15354
10835,10836,91.98738,28.0,1.0,183.2729,3.77587,91.76602,4.57293,10835
17108,17109,283.72881,10.0,1.0,42.23805,3.77754,286.11374,32.6745,17108
6466,6467,80.76046,43.0,1.0,165.70609,3.79045,82.83672,19.79098,6466
4220,4221,316.66667,53.0,1.0,92.8555,3.79303,352.03289,63.77296,4220
24801,24802,113.52273,-12.0,1.0,228.48663,3.80018,117.81578,-33.19525,24801
4664,4665,313.80531,51.0,1.0,90.18488,3.80457,346.12396,63.34398,4664
18713,18714,104.58101,5.0,1.0,209.2589,3.8059,105.26661,-17.67001,18713
8402,8403,86.59794,36.0,1.0,174.04339,3.80725,87.18611,12.5943,8402
27909,27910,118.92857,-21.0,1.0,238.89207,3.81719,126.6498,-40.82829,27909
30204,30205,123.78549,-28.0,1.0,247.18646,3.81821,135.26793,-46.27019,30204
11799,11800,93.86503,25.0,1.0,186.71858,3.81894,93.50956,1.60774,11799
4740,4741,73.24675,50.0,1.0,156.99287,3.82001,77.97569,27.25904,4740
28047,28048,266.78571,-21.0,1.0,6.96953,3.82093,266.99112,2.40572,28047
9767,9768,296.2623,32.0,1.0,67.16138,3.82367,307.60873,52.06675,9767
3796,3797,319.80583,55.0,1.0,95.58196,3.82388,358.19459,64.00643,3796
14482,14483,98.37209,17.0,1.0,195.77547,3.82602,98.05713,-6.20562,14482
23898,23899,273.80282,-9.0,1.0,20.77489,3.84386,273.8718,14.38795,23898
15702,15703,285.73066,14.0,1.0,46.70077,3.84495,289.07012,36.40379,15702
5128,5129,311.18644,49.0,1.0,87.56557,3.84632,340.51776,62.73071,5128
8284,8285,299.79094,37.0,1.0,72.95727,3.86583,315.01181,55.88125,8284
25153,25154,114.17143,-13.0,1.0,229.67079,3.87176,118.79406,-34.05402,25153
25306,25307,271.54286,-13.0,1.0,16.19085,3.87574,271.52275,10.43094,25306
14139,14140,97.89474,18.0,1.0,194.67553,3.87928,97.54346,-5.23297,14139
18531,18532,281.56425,6.0,1.0,37.69115,3.8802,283.15838,28.91245,18531
21949,21950,109.30362,-4.0,1.0,219.44305,3.88972,111.53255,-26.00771,21949
27711,27712,267.33728,-20.0,1.0,8.09548,3.89063,267.48785,3.41604,27711
17640,17641,103.14607,8.0,1.0,205.93103,3.8916,103.47845,-14.82649,17640
28711,28712,265.37764,-23.0,1.0,4.57693,3.89538,265.74011,0.37104,28711
15522,15523,100.05731,14.0,1.0,199.19356,3.90461,99.88691,-9.09498,15522
8990,8991,88.18792,34.0,1.0,176.4334,3.90521,88.47762,10.57055,8990
3250,3251,62.44898,57.0,1.0,147.49322,3.91029,72.03476,35.26863,3250
3392,3393,323.26531,57.0,1.0,98.36876,3.91202,4.54799,64.03771,3392
7829,7830,85.22968,38.0,1.0,171.76192,3.91784,86.12237,14.62536,7829
23025,23026,110.92437,-7.0,1.0,222.85703,3.91976,113.84825,-28.72318,23025
21230,21231,108.30084,-2.0,1.0,217.20142,3.92381,110.12516,-24.16972,21230
24956,24957,272.04545,-12.0,1.0,17.30603,3.92943,272.03536,11.42463,24956
13798,13799,97.41176,19.0,1.0,193.57432,3.93151,97.03117,-4.25874,13798
4973,4974,74.74576,49.0,1.0,158.38497,3.95629,78.91972,26.14704,4973
29365,29366,263.92638,-25.0,1.0,2.17261,3.95693,264.48934,-1.67666,29365
27373,27374,267.88235,-19.0,1.0,9.2204,3.95758,267.98611,4.42443,27373
3448,3449,64.47761,56.0,1.0,148.99712,3.95778,73.10104,34.05029,3448
15174,15175,99.59654,15.0,1.0,198.09748,3.96154,99.36733,-8.12798,15174
7165,7166,302.87823,41.0,1.0,77.63064,3.969,321.95119,58.65749,7165
19791,19792,106.29526,2.0,1.0,212.71656,3.96907,107.42147,-20.45927,19791
28380,28381,265.94595,-22.0,1.0,5.70649,3.97116,266.23487,1.38636,28380
13459,13460,96.92308,20.0,1.0,192.47189,3.98298,96.52023,-3.28288,13459
6368,6369,305.5814,44.0,1.0,81.24047,3.98346,328.10099,60.46803,6368
19072,19073,105.29248,4.0,1.0,210.47455,3.98508,106.12213,-18.58762,19072
2871,2872,58.37838,59.0,1.0,144.54678,3.99567,70.04144,37.73479,2871
3058,3059,60.63158,58.0,1.0,146.09507,3.99837,71.15199,36.46935,3058
24448,24449,113.20113,-11.0,1.0,227.45578,4.00406,117.22481,-32.27213,24448
9592,9593,89.70492,32.0,1.0,178.80718,4.00646,89.75269,8.56114,9592
27033,27034,268.42105,-18.0,1.0,10.3442,4.02211,268.48588,5.43091,27033
5610,5611,308.57143,47.0,1.0,84.90811,4.02278,334.99174,62.02298,5610
3651,3652,66.40777,55.0,1.0,150.48063,4.0268,74.14776,32.85345,3651
17462,17463,282.92958,9.0,1.0,40.98683,4.0287,285.05938,31.76578,17462
7272,7273,83.78182,40.0,1.0,169.46439,4.02918,85.03703,16.66835,7272
29562,29563,122.60062,-26.0,1.0,244.92972,4.03113,132.95004,-44.69734,29562
13122,13123,96.42857,21.0,1.0,191.36831,4.03396,96.01062,-2.3054,13122
16223,16224,101.25,12.0,1.0,201.50856,4.03429,101.2156,-11.00256,16223
13302,13303,289.28571,21.0,1.0,54.49352,4.03783,294.83779,42.79102,13302
21757,21758,276.7688,-3.0,1.0,27.47317,4.03903,277.20187,20.26997,21757
29039,29040,264.5122,-24.0,1.0,3.30548,4.04049,264.982,-0.65614,29039
10520,10521,91.71975,29.0,1.0,182.28134,4.05284,91.51695,5.56983,10520
12635,12636,290.39275,23.0,1.0,56.74702,4.05783,296.74839,44.56438,12635
9463,9464,296.6113,33.0,1.0,68.17754,4.06644,308.5492,52.93795,9463
21040,21041,277.77159,-1.0,1.0,29.7156,4.06898,278.39139,22.21294,21040
11978,11979,291.53374,25.0,1.0,59.00794,4.07475,298.7813,46.31152,11978
17997,17998,103.86555,7.0,1.0,207.14838,4.07606,104.31438,-15.75311,17997
26691,26692,268.95349,-17.0,1.0,11.46681,4.0845,268.98716,6.4355,26691
20322,20323,278.77437,1.0,1.0,31.95846,4.0915,279.61556,24.14666,20322
29688,29689,263.03406,-26.0,1.0,0.89287,4.09473,263.72943,-2.71201,29688
15872,15873,100.8,13.0,1.0,200.41525,4.095,100.69138,-10.03957,15872
16051,16052,284.91429,13.0,1.0,45.44653,4.09905,287.93732,35.51527,16051
11475,11476,93.62229,26.0,1.0,185.73166,4.09935,93.26439,2.60172,11475
7998,7999,300.21201,38.0,1.0,73.98688,4.10375,316.21936,56.69522,7998
23543,23544,274.04494,-8.0,1.0,21.77175,4.10536,274.1486,15.3808,23543
5951,5952,79.37008,45.0,1.0,163.48711,4.1057,81.92682,21.85907,5951
19605,19606,279.77716,3.0,1.0,34.20115,4.10899,280.87592,26.07071,19605
13639,13640,288.63905,20.0,1.0,53.3239,4.11378,293.7942,41.91229,13639
3859,3860,68.24645,54.0,1.0,151.94449,4.11446,75.17498,31.67637,3859
22667,22668,110.61453,-6.0,1.0,221.82671,4.11578,113.32142,-27.78542,22667
30521,30522,124.96815,-29.0,1.0,248.59958,4.12297,137.17223,-46.87556,30521
3009,3010,326.91892,59.0,1.0,101.14958,4.13442,10.89175,63.93536,3009
12967,12968,289.72973,22.0,1.0,55.57387,4.1349,295.64569,43.69898,12967
6731,6732,82.24719,42.0,1.0,167.15035,4.14469,83.9296,18.72463,6731
26347,26348,269.47977,-16.0,1.0,12.58816,4.14507,269.48994,7.43823,26347
28245,28246,120.0,-22.0,1.0,240.26744,4.15071,128.27426,-41.53461,28245
12305,12306,290.85366,24.0,1.0,57.83142,4.15145,297.61469,45.46085,12305
9163,9164,297.18121,34.0,1.0,69.28396,4.15573,309.81301,53.74832,9163
16402,16403,284.31818,12.0,1.0,44.28844,4.16584,287.08201,34.59413,16402
11653,11654,292.01238,26.0,1.0,60.09624,4.16608,299.71131,47.1951,11653
4005,4006,317.34597,54.0,1.0,93.86879,4.16913,354.23794,64.25253,4005
4439,4440,314.38914,52.0,1.0,91.18511,4.17396,348.16621,63.89988,4439
13978,13979,288.0,19.0,1.0,52.15587,4.18956,292.7789,41.02675,13978
28578,28579,120.72508,-23.0,1.0,241.47342,4.19569,129.50443,-42.31625,28578
24604,24605,272.29462,-11.0,1.0,18.30271,4.19632,272.30058,12.42074,24604
24094,24095,112.88136,-10.0,1.0,226.42453,4.20618,116.64543,-31.34672,24094
22473,22474,275.53073,-5.0,1.0,25.12249,4.20673,275.79895,18.32776,22473
6895,6896,303.37079,42.0,1.0,78.67216,4.20739,323.42202,59.40815,6895
3591,3592,320.59701,56.0,1.0,96.60966,4.21091,0.54179,64.40372,3591
4893,4894,311.68831,50.0,1.0,88.55404,4.21235,342.38421,63.35567,4893
4072,4073,70.0,53.0,1.0,153.38949,4.21816,76.18285,30.51744,4072
16576,16577,101.983,11.0,1.0,202.72838,4.2232,102.0295,-11.94049,16576
6111,6112,306.14173,45.0,1.0,82.29248,4.22566,329.80073,61.15564,6111
30008,30009,262.125,-27.0,1.0,359.60732,4.2285,262.96722,-3.7525,30008
11331,11332,292.5,27.0,1.0,61.18653,4.25608,300.67421,48.07231,11331
18355,18356,104.58101,6.0,1.0,208.36489,4.25834,105.15687,-16.67553,18355
14319,14320,287.36842,18.0,1.0,50.98948,4.26474,291.7909,40.1347,14319
5211,5212,76.5,48.0,1.0,159.88975,4.26968,80.07927,25.02571,5211
17817,17818,282.13483,8.0,1.0,39.73642,4.27864,284.0259,30.85025,17817
8114,8115,86.55052,37.0,1.0,173.1651,4.29089,87.17207,13.59496,8114
18888,18889,280.55866,5.0,1.0,36.34306,4.32048,281.92544,28.00306,18888
12788,12789,96.21622,22.0,1.0,190.38775,4.32142,95.76928,-1.31501,12788
20681,20682,278.0,0.0,1.0,30.71187,4.3238,278.70264,23.19769,20681
10208,10209,91.44695,30.0,1.0,181.28865,4.32891,91.26709,6.56716,10208
4290,4291,71.67421,52.0,1.0,154.8164,4.33555,77.17165,29.37522,4290
14662,14663,286.74419,17.0,1.0,49.82477,4.33889,290.82927,39.23645,14662
7716,7717,300.64516,39.0,1.0,75.0186,4.34088,317.48155,57.4983,7716
29885,29886,123.75,-27.0,1.0,246.3334,4.34449,134.77003,-45.33187,29885
11012,11013,292.99685,28.0,1.0,62.27878,4.34498,301.67159,48.94275,11012
21590,21591,109.30362,-3.0,1.0,218.55409,4.35214,111.37104,-25.01841,21590
30325,30326,261.19874,-28.0,1.0,358.31593,4.35753,262.20273,-4.79831,30325
23187,23188,274.28571,-7.0,1.0,22.76906,4.36571,274.42786,16.37318,23187
12456,12457,95.70997,23.0,1.0,189.28169,4.3705,95.26058,-0.33519,12456
11154,11155,93.375,27.0,1.0,184.74352,4.37844,93.01848,3.59605,11154
3197,3198,324.0,58.0,1.0,99.33802,4.38238,6.85673,64.42318,3197
20871,20872,108.30084,-1.0,1.0,216.31077,4.38304,109.9762,-23.17909,20871
5366,5367,309.0,48.0,1.0,85.88604,4.38696,336.67662,62.71099,5366
26200,26201,116.53179,-16.0,1.0,233.41589,4.38913,122.29945,-36.51075,26200
8695,8696,88.16327,35.0,1.0,175.55766,4.39256,88.47009,11.57075,8695
8866,8867,297.55102,35.0,1.0,70.30426,4.39587,310.84133,54.60315,8866
7549,7550,85.16129,39.0,1.0,170.88116,4.39868,86.10274,15.62664,7549
20151,20152,107.29805,1.0,1.0,214.067,4.40603,108.61805,-21.32827,20151
23739,23740,112.56338,-9.0,1.0,225.39295,4.40665,116.07723,-30.41907,23739
15007,15008,286.12717,16.0,1.0,48.66177,4.41161,289.8931,38.33228,15007
16930,16931,102.71186,10.0,1.0,203.94759,4.4117,102.8497,-12.87425,16930
16754,16755,283.51275,11.0,1.0,43.03634,4.41874,285.99515,33.69199,16754
26001,26002,269.74063,-15.0,1.0,13.58417,4.42199,269.74097,8.4389,26001
19432,19433,106.29526,3.0,1.0,211.82339,4.42351,107.2951,-19.46636,19432
5453,5454,77.87755,47.0,1.0,161.25091,4.42432,80.99051,23.94017,5453
10696,10697,293.50318,29.0,1.0,63.37298,4.43303,302.70515,49.80602,10696
6629,6630,303.87833,43.0,1.0,79.71583,4.44603,324.9597,60.14371,6629
26546,26547,117.2093,-17.0,1.0,234.61027,4.45184,123.37262,-37.33895,26546
6207,6208,80.93023,44.0,1.0,164.94607,4.45417,83.0397,20.78041,6207
24251,24252,272.54237,-10.0,1.0,19.30003,4.4616,272.56812,13.41639,24251
22115,22116,275.76602,-4.0,1.0,26.11982,4.4637,276.09022,19.3172,22115
4513,4514,73.27434,51.0,1.0,156.22605,4.46451,78.14171,28.24838,4513
5858,5859,306.72,46.0,1.0,83.34668,4.46919,331.57548,61.82413,5858
25654,25655,270.25788,-14.0,1.0,14.70448,4.47873,270.24787,9.43889,25654
30639,30640,260.25478,-29.0,1.0,357.01867,4.48106,261.43597,-5.8496,30639
8573,8574,298.14433,36.0,1.0,71.41448,4.48577,312.2027,55.39287,8573
9290,9291,89.701,33.0,1.0,177.93411,4.49836,89.75147,9.56116,9290
21398,21399,276.7688,-2.0,1.0,28.36307,4.49997,277.25546,21.26871,21398
7000,7001,83.69004,41.0,1.0,168.58121,4.50791,85.01164,17.67052,7000
26890,26891,117.89474,-18.0,1.0,235.80712,4.51202,124.47104,-38.15928,26890
10383,10384,294.01929,30.0,1.0,64.46908,4.52049,303.77665,50.66166,10383
28909,28910,121.82927,-24.0,1.0,242.86282,4.52136,131.20775,-42.99153,28909
18173,18174,281.34454,7.0,1.0,38.48679,4.52673,283.01285,29.92812,18173
25504,25505,115.53009,-14.0,1.0,231.19235,4.53706,120.6078,-34.76545,25504
4219,4220,315.0,53.0,1.0,92.18872,4.54388,350.29366,64.42802,4219
3795,3796,318.05825,55.0,1.0,94.88582,4.54684,356.52414,64.70081,3795
19963,19964,278.77437,2.0,1.0,32.85126,4.54696,279.68897,25.14443,19963
29237,29238,122.57669,-25.0,1.0,244.0755,4.5554,132.50395,-43.7496,29237
19246,19247,279.77716,4.0,1.0,35.09497,4.5625,280.96031,27.06786,19246
27232,27233,118.58824,-19.0,1.0,237.00639,4.5692,125.59537,-38.97145,27232
20511,20512,108.0,0.0,1.0,215.28091,4.57372,109.50741,-22.22859,20511
7438,7439,301.09091,40.0,1.0,76.05245,4.57734,318.80152,58.28968,7438
4663,4664,312.21239,51.0,1.0,89.54556,4.5781,344.33604,63.95662,4663
22309,22310,110.61453,-5.0,1.0,220.93975,4.58252,113.14402,-26.79795,22309
5700,5701,79.2,46.0,1.0,162.59793,4.58331,81.88484,22.86543,5700
3251,3252,64.28571,57.0,1.0,148.2205,4.59922,73.22891,35.05039,3251
17285,17286,103.43662,9.0,1.0,205.16617,4.59925,103.67626,-13.80383,17285
3391,3392,321.42857,57.0,1.0,97.64152,4.601,2.96229,64.76674,3391
4741,4742,74.80519,50.0,1.0,157.61922,4.60312,79.09342,27.13571,4741
9899,9900,91.16883,31.0,1.0,180.29484,4.60414,91.01642,7.56494,9899
25853,25854,116.19597,-15.0,1.0,232.384,4.60469,121.63845,-35.6057,25853
23383,23384,112.24719,-8.0,1.0,224.36107,4.6056,115.51984,-29.48928,23383
10073,10074,294.54545,31.0,1.0,65.56706,4.60764,304.88797,51.50919,10073
6467,6468,82.12928,43.0,1.0,166.2648,4.62213,83.89836,19.728,6467
27572,27573,119.28994,-20.0,1.0,238.20801,4.6229,126.74627,-39.77516,27572
22830,22831,274.52514,-6.0,1.0,23.76681,4.62496,274.70965,17.36507,22830
5127,5128,309.66102,49.0,1.0,86.95178,4.63805,338.70276,63.29943,5127
2872,2873,60.32432,59.0,1.0,145.31285,4.64442,71.26439,37.4782,2872
30205,30206,124.92114,-28.0,1.0,247.74674,4.65083,136.63624,-45.94548,30205
12127,12128,95.4878,24.0,1.0,188.29842,4.65452,95.01818,0.65616,12127
10836,10837,93.12303,28.0,1.0,183.75415,4.65626,92.77181,4.59076,10836
14828,14829,99.88439,16.0,1.0,197.32992,4.66236,99.57802,-7.11145,14828
3449,3450,66.26866,56.0,1.0,149.70621,4.66706,74.28406,33.85011,3449
8403,8404,87.83505,36.0,1.0,174.55659,4.66734,88.21141,12.57447,8403
15353,15354,285.30259,15.0,1.0,47.40647,4.66743,288.72272,37.45005,15353
17107,17108,282.71186,10.0,1.0,41.78488,4.67127,284.9302,32.78273,17107
3059,3060,62.52632,58.0,1.0,146.8419,4.6718,72.36372,36.23327,3059
27910,27911,120.0,-21.0,1.0,239.41191,4.67263,127.9244,-40.57007,27910
24802,24803,114.54545,-12.0,1.0,228.97135,4.67602,118.98735,-33.00173,24802
28046,28047,265.71429,-21.0,1.0,6.44966,4.67636,265.99035,2.37968,28046
9766,9767,295.08197,32.0,1.0,66.66688,4.69475,306.04108,52.34811,9766
18714,18715,105.58659,5.0,1.0,209.71345,4.69924,106.31142,-17.56119,18714
11800,11801,94.96933,25.0,1.0,187.19006,4.70245,94.51033,1.63841,11800
14483,14484,99.4186,17.0,1.0,196.23242,4.71705,99.06182,-6.1437,14483
8283,8284,298.53659,37.0,1.0,72.43891,4.72394,313.32915,56.22886,8283
23897,23898,272.78873,-9.0,1.0,20.29796,4.72534,272.83801,14.41157,23897
15701,15702,284.69914,14.0,1.0,46.24653,4.73746,287.83603,36.53364,15701
28710,28711,264.29003,-23.0,1.0,4.04595,4.74508,264.73961,0.33518,28710
25154,25155,115.2,-13.0,1.0,230.15997,4.74725,119.97776,-33.85324,25154
27710,27711,266.27219,-20.0,1.0,7.57944,4.74907,266.4855,3.39381,27710
4974,4975,76.27119,49.0,1.0,158.99671,4.74966,80.0272,26.03608,4974
25305,25306,270.51429,-13.0,1.0,15.70165,4.75122,270.50374,10.4382,25305
3652,3653,68.15534,55.0,1.0,151.172,4.75448,75.31969,32.67028,3652
14140,14141,98.94737,18.0,1.0,195.1336,4.77012,98.547,-5.17441,14140
8991,8992,89.39597,34.0,1.0,176.93604,4.7723,89.49639,10.56199,8991
18530,18531,280.55866,6.0,1.0,37.23796,4.77236,282.01976,28.99962,18530
7830,7831,86.50177,38.0,1.0,172.28565,4.77348,87.15785,14.59563,7830
21950,21951,110.30641,-4.0,1.0,219.90825,4.77601,112.63231,-25.85775,21950
17641,17642,104.1573,8.0,1.0,206.38409,4.7853,104.5092,-14.72924,17641
3008,3009,324.97297,59.0,1.0,100.38734,4.7878,9.38931,64.69732,3008
15523,15524,101.08883,14.0,1.0,199.64761,4.79724,100.89765,-9.02099,15523
29364,29365,262.82209,-25.0,1.0,1.63027,4.79909,263.48916,-1.72261,29364
23026,23027,111.93277,-7.0,1.0,223.32893,4.80315,114.9729,-28.5574,23026
24955,24956,271.02273,-12.0,1.0,16.82067,4.80496,271.01481,11.43548,24955
7164,7165,301.54982,41.0,1.0,77.08843,4.81332,320.18257,59.06847,7164
21231,21232,109.30362,-2.0,1.0,217.66404,4.81352,111.21213,-24.02893,21231
6367,6368,304.18605,44.0,1.0,80.67521,4.81401,326.28467,60.93448,6367
27372,27373,266.82353,-19.0,1.0,8.70821,4.81867,266.98219,4.40597,27372
13799,13800,98.47059,19.0,1.0,194.0335,4.82183,98.03352,-4.20356,13799
28379,28380,264.86486,-22.0,1.0,5.17937,4.82468,265.23276,1.35441,28379
5609,5610,307.10204,47.0,1.0,84.31752,4.83365,333.15692,62.5486,5609
15175,15176,100.63401,15.0,1.0,198.5526,4.85503,100.377,-8.05725,15175
3860,3861,69.95261,54.0,1.0,152.61866,4.85875,76.33588,31.50924,3860
19792,19793,107.29805,2.0,1.0,213.17384,4.86154,108.48261,-20.33633,19792
29563,29564,123.71517,-26.0,1.0,245.47918,4.86983,134.28844,-44.39146,29563
13460,13461,97.98817,20.0,1.0,192.93219,4.87242,97.52136,-3.23114,13460
19073,19074,106.29526,4.0,1.0,210.92912,4.87687,107.17026,-18.47336,19073
7273,7274,85.09091,40.0,1.0,169.99922,4.87849,86.0829,16.62796,7273
9593,9594,90.88525,32.0,1.0,179.29991,4.8786,90.76496,8.5632,9593
24449,24450,114.22096,-11.0,1.0,227.93878,4.88173,118.38623,-32.08289,24449
27032,27033,267.36842,-18.0,1.0,9.83588,4.88547,267.4804,5.4162,27032
29038,29039,263.41463,-24.0,1.0,2.76699,4.88733,263.98016,-0.69808,29038
4004,4005,315.63981,54.0,1.0,93.19585,4.91457,352.50732,64.92663,4004
13123,13124,97.5,21.0,1.0,191.82971,4.92219,97.01052,-2.25711,13123
17461,17462,281.91549,9.0,1.0,40.53404,4.92281,283.88664,31.86658,17461
13301,13302,288.21429,21.0,1.0,54.03214,4.92606,293.49368,42.96545,13301
3590,3591,318.80597,56.0,1.0,95.90675,4.9265,358.89065,65.11612,3590
21756,21757,275.76602,-3.0,1.0,27.00896,4.92709,276.13534,20.3163,21756
16224,16225,102.27273,12.0,1.0,201.96107,4.92718,102.23109,-10.91993,16224
5952,5953,80.7874,45.0,1.0,164.058,4.93061,83.00344,21.78505,5952
10521,10522,92.86624,29.0,1.0,182.76355,4.93284,92.52435,5.58585,10521
29687,29688,261.9195,-26.0,1.0,0.34278,4.93305,262.72793,-2.76423,29687
9462,9463,295.41528,33.0,1.0,67.68024,4.93841,306.95108,53.22916,9462
4438,4439,312.76018,52.0,1.0,90.54025,4.94372,346.37579,64.53187,4438
12634,12635,289.30514,23.0,1.0,56.28156,4.94496,295.36642,44.75438,12634
30522,30523,126.11465,-29.0,1.0,249.1699,4.94896,138.5488,-46.53737,30522
26690,26691,267.90698,-17.0,1.0,10.96238,4.94978,267.98012,6.42451,26690
11977,11978,290.42945,25.0,1.0,58.53823,4.95928,297.36086,46.51818,11977
21039,21040,276.7688,-1.0,1.0,29.2541,4.95983,277.30978,22.26743,21039
7997,7998,298.93993,38.0,1.0,73.46545,4.96086,314.50726,57.05523,7997
17998,17999,104.87395,7.0,1.0,207.60133,4.96931,105.34857,-15.65045,17998
4073,4074,71.66667,53.0,1.0,154.04702,4.9774,77.33284,30.36545,4073
11476,11477,94.73684,26.0,1.0,186.20416,4.98346,94.26677,2.63078,11476
20321,20322,277.77159,1.0,1.0,31.49971,4.98377,278.51868,24.20951,20321
6732,6733,83.59551,42.0,1.0,167.69683,4.98566,84.98603,18.67275,6732
23542,23543,273.03371,-8.0,1.0,21.29649,4.9876,273.11029,15.40628,23542
15873,15874,101.82857,13.0,1.0,200.86879,4.98943,101.70585,-9.96013,15873
16050,16051,283.88571,13.0,1.0,44.993,4.9935,286.71423,35.6371,16050
22668,22669,111.62011,-6.0,1.0,222.29657,4.99941,114.43607,-27.6235,22668
